x,output
-6.0,1.925925925925926
-5.987987987987988,1.9252019915494543
-5.975975975975976,1.9244744518740624
-5.963963963963964,1.9237432843335172
-5.951951951951952,1.923008466198022
-5.93993993993994,1.9222699745729483
-5.927927927927928,1.9215277863975535
-5.915915915915916,1.9207818784436919
-5.903903903903904,1.9200322273145158
-5.891891891891892,1.9192788094431679
-5.87987987987988,1.9185216010914614
-5.867867867867868,1.9177605783485552
-5.8558558558558556,1.9169957171296141
-5.843843843843844,1.9162269931744642
-5.831831831831832,1.9154543820462355
-5.81981981981982,1.9146778591299967
-5.807807807807808,1.9138973996313786
-5.7957957957957955,1.9131129785751895
-5.783783783783784,1.9123245708040195
-5.771771771771772,1.911532150976836
-5.75975975975976,1.9107356935675681
-5.747747747747748,1.9099351728636826
-5.7357357357357355,1.9091305629647501
-5.723723723723724,1.908321837780998
-5.711711711711712,1.90750897103186
-5.6996996996997,1.906691936244508
-5.687687687687688,1.9058707067523808
-5.675675675675675,1.9050452556936988
-5.663663663663664,1.9042155560099678
-5.651651651651652,1.9033815804444791
-5.63963963963964,1.902543301540792
-5.627627627627628,1.9017006916412091
-5.615615615615615,1.9008537228852456
-5.603603603603603,1.900002367208081
-5.591591591591592,1.8991465963390075
-5.57957957957958,1.898286381799864
-5.5675675675675675,1.8974216949034628
-5.555555555555555,1.896552506752003
-5.543543543543543,1.8956787882354798
-5.531531531531532,1.8948005100300755
-5.51951951951952,1.893917642596549
-5.5075075075075075,1.8930301561786071
-5.495495495495495,1.892138020801274
-5.483483483483483,1.8912412062692432
-5.471471471471472,1.8903396821652263
-5.45945945945946,1.8894334178482854
-5.4474474474474475,1.8885223824521606
-5.435435435435435,1.887606544883586
-5.423423423423423,1.8866858738205934
-5.411411411411412,1.8857603377108112
-5.3993993993994,1.8848299047697492
-5.387387387387387,1.8838945429790757
-5.375375375375375,1.8829542200848832
-5.363363363363363,1.8820089035959475
-5.351351351351351,1.8810585607819743
-5.33933933933934,1.880103158671838
-5.327327327327327,1.8791426640518094
-5.315315315315315,1.8781770434637766
-5.303303303303303,1.877206263203453
-5.291291291291291,1.8762302893185803
-5.2792792792792795,1.875249087607118
-5.267267267267267,1.8742626236154278
-5.255255255255255,1.873270862636445
-5.243243243243243,1.8722737697078453
-5.231231231231231,1.871271309610198
-5.2192192192192195,1.870263446865117
-5.207207207207207,1.869250145733394
-5.195195195195195,1.8682313702131335
-5.183183183183183,1.8672070840378714
-5.171171171171171,1.8661772506746896
-5.1591591591591595,1.8651418333223204
-5.147147147147147,1.864100794909245
-5.135135135135135,1.8630540980917827
-5.123123123123123,1.862001705252172
-5.111111111111111,1.8609435784966453
-5.099099099099099,1.8598796796534964
-5.087087087087087,1.85880997027114
-5.075075075075075,1.8577344116161645
-5.063063063063063,1.856652964671378
