x,y,output
-593.9956453690155,-470.2331748340849,1.0096722773364362
-595.071540888757,-514.4239734238864,0.8640381025025908
-510.1315112330721,-630.4572476498356,0.6233569089509738
-641.0532475903273,-513.4515429649081,0.921992812101392
-646.4785747432126,-388.6607302880149,1.006414073014303
-447.14286547744007,-365.9248812200368,0.9177133861677852
-457.4991929708413,-500.4046394916701,0.7700895290702526
-426.1586486391531,-400.7058797026854,0.8864124246049796
-478.72021371868993,-608.2252975228564,0.5569882113206449
-504.9933784193672,-420.4509184953017,0.8576987954909904
-413.979176301104,-478.4556633952462,0.7153133501191299
-469.5670573832669,-458.85278339988577,0.8918790053638478
-531.3581287714472,-452.04102345310616,0.87810748171022
-589.8530221084724,-324.1967328504599,1.1016069667596156
-599.3072450461736,-723.5609758210377,0.6210686520194302
-460.1976866720234,-416.1254908169355,0.9588824075953885
-575.4086336674338,-435.98837965583255,0.8807309397708829
-547.2198566466337,-491.68733113281087,0.9110980102818498
-586.5078369377702,-480.780151223025,0.8803903545176114
-428.4326395682176,-517.2905163440885,0.6707884823490277
-539.0844214006628,-504.2488376983996,0.7762774840664123
-401.09482413480265,-632.5306262279913,0.5038075532161153
-426.1604423078637,-431.0259889299693,0.7937910438135802
-364.5034056686561,-412.9822990572941,0.7536627840521595
-498.0556622839368,-528.7640501507477,0.8297573535685123
-470.3425549438302,-390.58423107807766,0.8664230728409019
-420.5583908432453,-486.9810029254917,0.7014970247958962
-521.7950038855147,-440.1466450783652,0.8983540483989638
-579.0824342329898,-460.0830525863954,0.8851149505467893
-402.8797592542817,-684.3534146061817,0.5706338442143897
-481.62057669200914,-615.1140656616157,0.7405617521298483
-579.642840381855,-612.7404950299157,0.802003392905586
-648.6641709473773,-387.4074886007745,0.9947585101641752
-546.6044131209035,-435.6118022087252,0.7787911612680782
-444.8255766958588,-354.1958726164872,0.918056886371458
-506.648785335316,-494.0522226768799,0.7752603592086432
-571.4236171767686,-380.4517394889139,0.9123167478695026
-600.7534483142882,-524.6109885393898,0.7725340765975574
-519.3935223102202,-470.7655340837724,0.8325234756957037
-312.8571467647319,-556.7679568064353,0.5420080380510163
-559.4809898455298,-148.13782045192218,1.2600536962992444
-431.9756416209757,-189.07004048276312,1.0983201615762437
-572.2124937548722,-165.82859520836567,1.2708844769956105
-526.4388008940176,-233.3151504780677,1.18889422464226
-627.3440146203016,-285.38386552866626,1.1311539701581623
-601.8689047035515,-252.8827604187217,1.227135876994626
-446.8210294106039,-325.23685574485955,0.9304907957786172
-522.996043317704,-171.64006032465036,1.2603924607265289
-575.3000461861836,-237.64462337098124,1.1975897774578272
-596.238058040359,-242.85581459157683,1.1216187014798318
-247.75364809656517,-352.22018100537053,0.6373957800993691
-534.9518165320407,-162.26675488320174,1.2962169257585994
-509.3314255412111,-295.32386816447786,1.0852274583353072
-430.24537069000615,-224.9471871362518,1.136840331060776
-564.4574827436572,-219.7357529797937,1.1407310992209372
-521.8651890294568,-202.6223783868933,1.2292300242159528
-515.3770461632487,-179.62174566194116,1.125433017656445
-572.1135250020122,-169.20761315109877,1.3312459839943376
-533.9127425198329,-205.77054540290607,1.2382421524961842
-545.7815453460878,-264.80823819873007,1.1529710816940708
-488.9870736676126,-230.2753714913284,1.1607248152873186
-395.0744239163755,-357.8847136851043,0.8718258120473724
-571.1062422226015,-245.85193485237536,1.1403162152271735
-463.4497560228303,-233.81471360997597,1.0749082400347303
-631.2752665027264,-161.72931842262076,1.2981885966841236
-481.4358408243316,-253.15844801652065,1.087288229739736
-582.7822197813349,-273.1903739143428,1.122626941515643
-519.5337429386469,-342.2572589696349,1.032401503145451
-626.0530657302393,-276.3238692125572,1.1663729886742784
-521.9832585200404,-277.7239329829494,1.0660014738135932
-579.5031553499898,-250.7916621942241,1.1459193697478185
-565.9245659696654,-288.8396480681647,1.164649324259543
-324.15073533670994,-305.8770184490388,0.7832307650363322
-584.3816526550199,-312.9502329309897,1.0821844613489773
-488.9026913118661,-262.9562140097992,1.110078018048698
-648.1828884150652,-252.81860965450423,1.2128548342366336
-475.7456221699702,-324.5684683318495,0.9903206378155894
-518.0276091283077,-231.2474249550712,1.205433046730473
-476.5557633251997,-274.48208113317025,1.0855753128172143
-480.525035273336,-341.3448624763981,0.9457004618847552
-507.8557637748247,-43.777504837212405,1.530195039616154
-476.7375074188317,9.195257169353855,-1.627151804115179
-490.5059973672699,-75.13243649549887,1.4427590374806538
-420.9486435329911,-41.78810645812728,1.5165330424074484
-522.9004038338103,18.920269130803486,-1.5612983531255014
-521.1611717776507,-72.36254992974266,1.4189202837923345
-553.2692111592919,14.49827823534621,-1.461106696800123
-531.267286849514,37.182417992839326,-1.535433998551683
-652.6471256043857,50.12597172622053,-1.436777707991406
-520.9720226495274,6.164853403994866,-1.520656380990142
-595.5833102314378,-8.336439556971495,1.5593153140385465
-526.0497268760784,-10.833498256840755,1.637593781484078
-506.2805187899141,-12.231008686519855,1.543573139877483
-533.6878653366413,-0.243644780483858,-1.6099545510808588
-371.48215494430303,66.06742967133127,-1.3217396547518097
-418.68507008552376,-54.74118526493379,1.445462373189877
-501.4811696634087,33.62344558721947,-1.5594712382756142
-622.4454787135284,44.74791321030823,-1.460768228534369
-636.8526407897762,58.72501817245365,-1.4806905874659475
-484.1044444343415,10.902135704541443,-1.511703738573417
-354.9619775127836,47.41498991724906,-1.490076228339977
-478.6200153277067,-22.74726932137456,1.575379504016294
-452.0169091793925,-71.32962571777644,1.4301788866251708
-403.3674150238542,132.19934974369065,-1.184397547962457
-430.62671442400807,54.611571223524365,-1.4698906102428442
-538.0272136580955,-99.78081504077775,1.3731311678203184
-496.8074835792037,47.877746920826446,-1.5138416790676523
-338.2529258267319,79.37543613440593,-1.2488376876478853
-408.1800968782128,9.340741968556854,-1.547829947487054
-632.3984420419563,118.02040711885908,-1.38324977849862
-426.4548200653466,-4.054618194532593,1.587638510445395
-516.738332986381,71.67071883568256,-1.3823573764672945
-430.4815113299051,-32.136826520102346,1.504995396087408
-416.8365225518369,39.93840873188737,-1.4535142706742898
-461.37753764223015,-25.22741232721671,1.5225470858688193
-563.1874262820651,-163.08155233230434,1.2594514989734886
-523.3345809242194,158.15967469785875,-1.2893814973641342
-428.8594363767821,133.1659567814448,-1.2367470229881072
-652.3602080693781,-54.78913936213294,1.5322350987984636
-523.5060777449527,-103.46899308106158,1.3619962949079036
-539.600140945293,237.02900769748905,-1.206128643217612
-647.9683177968161,216.5172625062804,-1.2869150362907469
-569.0524454773741,175.76668438015412,-1.2486380528177112
-354.44580707943175,284.3122142808521,-0.9483950505634624
-469.6954017243216,224.79392077097452,-1.160323158036286
-539.6842867766986,250.5027982087177,-1.1798095329659593
-453.29861178811,373.15985893806254,-1.005805325292367
