x,output
-100.0,32275.3
-99.7997997997998,32146.759587715846
-99.5995995995996,32018.475688200717
-99.3993993993994,31890.448301454613
-99.1991991991992,31762.677427477527
-98.998998998999,31635.16306626947
-98.7987987987988,31507.90521783045
-98.5985985985986,31380.903882160437
-98.3983983983984,31254.159059259462
-98.1981981981982,31127.670749127512
-97.997997997998,31001.43895176458
-97.7977977977978,30875.463667170676
-97.5975975975976,30749.744895345797
-97.3973973973974,30624.282636289943
-97.1971971971972,30499.076890003118
-96.996996996997,30374.127656485314
-96.7967967967968,30249.434935736535
-96.5965965965966,30124.998727756785
-96.3963963963964,30000.81903254606
-96.1961961961962,29876.89585010436
-95.995995995996,29753.22918043169
-95.7957957957958,29629.819023528038
-95.5955955955956,29506.66537939341
-95.3953953953954,29383.768248027805
-95.1951951951952,29261.127629431237
-94.994994994995,29138.743523603687
-94.7947947947948,29016.615930545162
-94.5945945945946,28894.744850255665
-94.3943943943944,28773.13028273519
-94.1941941941942,28651.77222798374
-93.993993993994,28530.670686001315
-93.7937937937938,28409.825656787918
-93.5935935935936,28289.237140343546
-93.3933933933934,28168.905136668203
-93.1931931931932,28048.829645761874
-92.992992992993,27929.010667624585
-92.7927927927928,27809.448202256313
-92.5925925925926,27690.14224965707
-92.3923923923924,27571.092809826845
-92.1921921921922,27452.299882765652
-91.991991991992,27333.763468473484
-91.7917917917918,27215.483566950334
-91.5915915915916,27097.460178196216
-91.3913913913914,26979.693302211126
-91.1911911911912,26862.182938995054
-90.990990990991,26744.929088548008
-90.7907907907908,26627.93175086999
-90.5905905905906,26511.190925960997
-90.3903903903904,26394.706613821032
-90.1901901901902,26278.47881445009
-89.98998998999,26162.50752784817
-89.7897897897898,26046.792754015278
-89.5895895895896,25931.334492951413
-89.3893893893894,25816.13274465657
-89.1891891891892,25701.187509130752
-88.988988988989,25586.498786373966
-88.78878878878879,25472.066576386198
-88.58858858858859,25357.890879167462
-88.38838838838839,25243.971694717744
-88.18818818818819,25130.309023037054
-87.98798798798799,25016.902864125386
-87.78778778778779,24903.75321798275
-87.58758758758759,24790.860084609136
-87.38738738738739,24678.223464004546
-87.18718718718719,24565.843356168985
-86.98698698698699,24453.719761102446
-86.78678678678679,24341.852678804935
-86.58658658658659,24230.24210927645
-86.38638638638639,24118.888052516984
-86.18618618618619,24007.79050852655
-85.98598598598599,23896.949477305137
-85.78578578578579,23786.364958852748
-85.58558558558559,23676.036953169387
-85.38538538538539,23565.96546025505
-85.18518518518519,23456.150480109744
-84.98498498498498,23346.59201273345
-84.78478478478479,23237.2900581262
-84.58458458458458,23128.244616287957
-84.38438438438439,23019.455687218753
-84.18418418418418,22910.92327091856
-83.98398398398399,22802.64736738741
-83.78378378378378,22694.62797662527
-83.58358358358359,22586.86509863217
-83.38338338338338,22479.35873340808
-83.18318318318319,22372.108880953027
-82.98298298298297,22265.115541266987
-82.78278278278279,22158.37871434999
-82.58258258258257,22051.898400202
-82.38238238238239,21945.674598823054
-82.18218218218217,21839.707310213114
-81.98198198198199,21733.996534372214
-81.78178178178177,21628.542271300325
-81.58158158158159,21523.344520997478
-81.38138138138137,21418.40328346364
-81.18118118118119,21313.718558698845
-80.98098098098097,21209.29034670306
-80.78078078078079,21105.118647476305
-80.58058058058057,21001.20346101857
-80.38038038038039,20897.544787329876
-80.18018018018017,20794.142626410194
-79.97997997997999,20690.996978259547
-79.77977977977977,20588.10784287791
-79.57957957957959,20485.47522026531
-79.37937937937937,20383.09911042173
-79.17917917917919,20280.979513347185
-78.97897897897897,20179.11642904165
-78.77877877877879,20077.50985750516
-78.57857857857857,19976.159798737674
-78.37837837837837,19875.06625273922
-78.17817817817817,19774.229219509794
-77.97797797797797,19673.648699049398
-77.77777777777777,19573.324691358022
-77.57757757757757,19473.257196435672
-77.37737737737737,19373.44621428235
-77.17717717717717,19273.89174489805
-76.97697697697697,19174.593788282775
-76.77677677677677,19075.552344436524
-76.57657657657657,18976.767413359303
-76.37637637637637,18878.238995051106
-76.17617617617617,18779.967089511934
-75.97597597597597,18681.951696741784
-75.77577577577577,18584.19281674066
-75.57557557557557,18486.690449508566
-75.37537537537537,18389.444595045494
-75.17517517517517,18292.455253351447
-74.97497497497497,18195.722424426425
-74.77477477477477,18099.246108270432
-74.57457457457457,18003.026304883457
-74.37437437437437,17907.063014265514
-74.17417417417417,17811.356236416595
-73.97397397397397,17715.9059713367
-73.77377377377377,17620.71221902583
-73.57357357357357,17525.774979483987
-73.37337337337337,17431.094252711166
-73.17317317317317,17336.670038707372
-72.97297297297297,17242.502337472608
-72.77277277277277,17148.591149006865
-72.57257257257257,17054.936473310147
-72.37237237237237,16961.538310382453
-72.17217217217217,16868.39666022378
-71.97197197197197,16775.511522834142
-71.77177177177177,16682.882898213527
-71.57157157157157,16590.510786361934
-71.37137137137137,16498.39518727937
-71.17117117117117,16406.53610096583
-70.97097097097097,16314.933527421314
-70.77077077077077,16223.587466645824
-70.57057057057057,16132.497918639358
-70.37037037037037,16041.66488340192
-70.17017017017017,15951.088360933503
-69.96996996996997,15860.768351234115
-69.76976976976977,15770.704854303753
-69.56956956956957,15680.897870142413
-69.36936936936937,15591.3473987501
-69.16916916916917,15502.05344012681
-68.96896896896897,15413.015994272551
-68.76876876876877,15324.235061187312
-68.56856856856857,15235.710640871099
-68.36836836836837,15147.442733323915
-68.16816816816817,15059.43133854575
-67.96796796796797,14971.676456536616
-67.76776776776777,14884.178087296506
-67.56756756756756,14796.936230825417
-67.36736736736736,14709.95088712336
-67.16716716716716,14623.222056190323
-66.96696696696696,14536.749738026314
-66.76676676676676,14450.53393263133
-66.56656656656656,14364.574640005369
-66.36636636636636,14278.871860148436
-66.16616616616616,14193.425593060527
-65.96596596596596,14108.235838741644
-65.76576576576576,14023.302597191787
-65.56556556556556,13938.625868410953
-65.36536536536536,13854.205652399145
-65.16516516516516,13770.041949156363
-64.96496496496496,13686.134758682603
-64.76476476476476,13602.484080977873
-64.56456456456456,13519.089916042169
-64.36436436436436,13435.952263875486
-64.16416416416416,13353.07112447783
-63.96396396396396,13270.446497849201
-63.76376376376376,13188.078383989594
-63.56356356356356,13105.966782899015
-63.36336336336336,13024.111694577461
-63.16316316316316,12942.51311902493
-62.96296296296296,12861.171056241426
-62.76276276276276,12780.085506226947
-62.56256256256256,12699.256468981492
-62.36236236236236,12618.683944505066
-62.16216216216216,12538.367932797662
-61.96196196196196,12458.308433859283
-61.76176176176176,12378.505447689931
-61.56156156156156,12298.958974289606
-61.36136136136136,12219.669013658302
-61.16116116116116,12140.635565796027
-60.96096096096096,12061.858630702774
-60.76076076076076,11983.338208378547
-60.56056056056056,11905.074298823347
-60.36036036036036,11827.066902037173
-60.16016016016016,11749.316018020021
-59.95995995995996,11671.821646771898
-59.75975975975976,11594.583788292797
-59.55955955955956,11517.602442582724
-59.35935935935936,11440.877609641673
-59.15915915915916,11364.409289469651
-58.95895895895896,11288.197482066651
