x,y,output
-100.0,-100.0,26998.5
-93.33333333333333,-100.0,25505.166666666664
-86.66666666666667,-100.0,24091.833333333336
-80.0,-100.0,22758.5
-73.33333333333333,-100.0,21505.166666666668
-66.66666666666666,-100.0,20331.833333333332
-60.0,-100.0,19238.5
-53.33333333333333,-100.0,18225.166666666668
-46.666666666666664,-100.0,17291.833333333332
-40.0,-100.0,16438.5
-33.33333333333333,-100.0,15665.166666666666
-26.666666666666657,-100.0,14971.833333333332
-20.0,-100.0,14358.5
-13.333333333333329,-100.0,13825.166666666666
-6.666666666666657,-100.0,13371.833333333332
0.0,-100.0,12998.5
6.666666666666671,-100.0,12705.166666666666
13.333333333333343,-100.0,12491.833333333332
20.0,-100.0,12358.5
26.66666666666667,-100.0,12305.166666666666
33.33333333333334,-100.0,12331.833333333332
40.0,-100.0,12438.5
46.666666666666686,-100.0,12625.166666666668
53.33333333333334,-100.0,12891.833333333332
60.0,-100.0,13238.5
66.66666666666669,-100.0,13665.16666666667
73.33333333333334,-100.0,14171.833333333332
80.0,-100.0,14758.5
86.66666666666669,-100.0,15425.16666666667
93.33333333333334,-100.0,16171.833333333332
100.0,-100.0,16998.5
-100.0,-93.33333333333333,24989.61111111111
-93.33333333333333,-93.33333333333333,23518.499999999996
-86.66666666666667,-93.33333333333333,22127.38888888889
-80.0,-93.33333333333333,20816.277777777777
-73.33333333333333,-93.33333333333333,19585.166666666664
-66.66666666666666,-93.33333333333333,18434.05555555555
-60.0,-93.33333333333333,17362.944444444445
-53.33333333333333,-93.33333333333333,16371.833333333332
-46.666666666666664,-93.33333333333333,15460.72222222222
-40.0,-93.33333333333333,14629.61111111111
-33.33333333333333,-93.33333333333333,13878.499999999998
-26.666666666666657,-93.33333333333333,13207.388888888887
-20.0,-93.33333333333333,12616.277777777777
-13.333333333333329,-93.33333333333333,12105.166666666666
-6.666666666666657,-93.33333333333333,11674.055555555555
0.0,-93.33333333333333,11322.944444444443
6.666666666666671,-93.33333333333333,11051.833333333332
13.333333333333343,-93.33333333333333,10860.72222222222
20.0,-93.33333333333333,10749.61111111111
26.66666666666667,-93.33333333333333,10718.499999999998
33.33333333333334,-93.33333333333333,10767.388888888887
40.0,-93.33333333333333,10896.277777777777
46.666666666666686,-93.33333333333333,11105.166666666666
53.33333333333334,-93.33333333333333,11394.055555555557
60.0,-93.33333333333333,11762.944444444443
66.66666666666669,-93.33333333333333,12211.833333333334
73.33333333333334,-93.33333333333333,12740.722222222223
80.0,-93.33333333333333,13349.611111111113
86.66666666666669,-93.33333333333333,14038.5
93.33333333333334,-93.33333333333333,14807.38888888889
100.0,-93.33333333333333,15656.27777777778
-100.0,-86.66666666666667,23096.27777777778
-93.33333333333333,-86.66666666666667,21647.38888888889
-86.66666666666667,-86.66666666666667,20278.500000000004
-80.0,-86.66666666666667,18989.611111111113
-73.33333333333333,-86.66666666666667,17780.722222222226
-66.66666666666666,-86.66666666666667,16651.833333333336
-60.0,-86.66666666666667,15602.944444444447
-53.33333333333333,-86.66666666666667,14634.055555555558
-46.666666666666664,-86.66666666666667,13745.16666666667
-40.0,-86.66666666666667,12936.277777777781
-33.33333333333333,-86.66666666666667,12207.38888888889
-26.666666666666657,-86.66666666666667,11558.500000000002
-20.0,-86.66666666666667,10989.611111111113
-13.333333333333329,-86.66666666666667,10500.722222222224
-6.666666666666657,-86.66666666666667,10091.833333333336
0.0,-86.66666666666667,9762.944444444447
6.666666666666671,-86.66666666666667,9514.055555555558
13.333333333333343,-86.66666666666667,9345.16666666667
20.0,-86.66666666666667,9256.277777777781
26.66666666666667,-86.66666666666667,9247.38888888889
33.33333333333334,-86.66666666666667,9318.500000000002
40.0,-86.66666666666667,9469.611111111113
46.666666666666686,-86.66666666666667,9700.722222222226
53.33333333333334,-86.66666666666667,10011.833333333338
60.0,-86.66666666666667,10402.944444444447
66.66666666666669,-86.66666666666667,10874.055555555558
73.33333333333334,-86.66666666666667,11425.166666666672
80.0,-86.66666666666667,12056.277777777781
86.66666666666669,-86.66666666666667,12767.388888888892
93.33333333333334,-86.66666666666667,13558.500000000004
100.0,-86.66666666666667,14429.611111111111
-100.0,-80.0,21318.5
-93.33333333333333,-80.0,19891.833333333332
-86.66666666666667,-80.0,18545.166666666668
-80.0,-80.0,17278.5
-73.33333333333333,-80.0,16091.833333333332
-66.66666666666666,-80.0,14985.166666666666
-60.0,-80.0,13958.5
-53.33333333333333,-80.0,13011.833333333332
-46.666666666666664,-80.0,12145.166666666666
-40.0,-80.0,11358.5
-33.33333333333333,-80.0,10651.833333333332
-26.666666666666657,-80.0,10025.166666666666
-20.0,-80.0,9478.5
-13.333333333333329,-80.0,9011.833333333334
-6.666666666666657,-80.0,8625.166666666666
0.0,-80.0,8318.5
6.666666666666671,-80.0,8091.833333333333
13.333333333333343,-80.0,7945.166666666666
20.0,-80.0,7878.5
26.66666666666667,-80.0,7891.833333333333
33.33333333333334,-80.0,7985.166666666666
40.0,-80.0,8158.5
46.666666666666686,-80.0,8411.833333333334
53.33333333333334,-80.0,8745.166666666666
60.0,-80.0,9158.5
66.66666666666669,-80.0,9651.833333333334
73.33333333333334,-80.0,10225.166666666668
80.0,-80.0,10878.5
86.66666666666669,-80.0,11611.833333333336
93.33333333333334,-80.0,12425.166666666668
100.0,-80.0,13318.5
-100.0,-73.33333333333333,19656.277777777777
-93.33333333333333,-73.33333333333333,18251.833333333332
-86.66666666666667,-73.33333333333333,16927.38888888889
-80.0,-73.33333333333333,15682.944444444442
-73.33333333333333,-73.33333333333333,14518.499999999998
-66.66666666666666,-73.33333333333333,13434.055555555553
-60.0,-73.33333333333333,12429.61111111111
-53.33333333333333,-73.33333333333333,11505.166666666664
-46.666666666666664,-73.33333333333333,10660.72222222222
-40.0,-73.33333333333333,9896.277777777776
-33.33333333333333,-73.33333333333333,9211.833333333332
-26.666666666666657,-73.33333333333333,8607.388888888887
-20.0,-73.33333333333333,8082.944444444443
-13.333333333333329,-73.33333333333333,7638.499999999999
-6.666666666666657,-73.33333333333333,7274.055555555555
0.0,-73.33333333333333,6989.61111111111
6.666666666666671,-73.33333333333333,6785.166666666666
13.333333333333343,-73.33333333333333,6660.722222222221
20.0,-73.33333333333333,6616.277777777777
26.66666666666667,-73.33333333333333,6651.833333333332
33.33333333333334,-73.33333333333333,6767.388888888889
40.0,-73.33333333333333,6962.944444444443
46.666666666666686,-73.33333333333333,7238.500000000002
53.33333333333334,-73.33333333333333,7594.055555555556
60.0,-73.33333333333333,8029.6111111111095
66.66666666666669,-73.33333333333333,8545.166666666668
73.33333333333334,-73.33333333333333,9140.722222222224
80.0,-73.33333333333333,9816.277777777777
86.66666666666669,-73.33333333333333,10571.833333333336
93.33333333333334,-73.33333333333333,11407.38888888889
100.0,-73.33333333333333,12322.944444444443
-100.0,-66.66666666666666,18109.61111111111
-93.33333333333333,-66.66666666666666,16727.388888888887
-86.66666666666667,-66.66666666666666,15425.166666666666
-80.0,-66.66666666666666,14202.944444444443
-73.33333333333333,-66.66666666666666,13060.72222222222
-66.66666666666666,-66.66666666666666,11998.499999999996
-60.0,-66.66666666666666,11016.277777777777
-53.33333333333333,-66.66666666666666,10114.055555555553
-46.666666666666664,-66.66666666666666,9291.833333333332
-40.0,-66.66666666666666,8549.61111111111
-33.33333333333333,-66.66666666666666,7887.388888888887
-26.666666666666657,-66.66666666666666,7305.166666666664
-20.0,-66.66666666666666,6802.944444444443
-13.333333333333329,-66.66666666666666,6380.722222222221
-6.666666666666657,-66.66666666666666,6038.499999999998
0.0,-66.66666666666666,5776.2777777777765
6.666666666666671,-66.66666666666666,5594.055555555554
13.333333333333343,-66.66666666666666,5491.833333333332
20.0,-66.66666666666666,5469.6111111111095
26.66666666666667,-66.66666666666666,5527.388888888888
33.33333333333334,-66.66666666666666,5665.166666666666
40.0,-66.66666666666666,5882.944444444443
46.666666666666686,-66.66666666666666,6180.722222222223
53.33333333333334,-66.66666666666666,6558.5
60.0,-66.66666666666666,7016.277777777777
66.66666666666669,-66.66666666666666,7554.055555555557
73.33333333333334,-66.66666666666666,8171.833333333333
80.0,-66.66666666666666,8869.611111111111
86.66666666666669,-66.66666666666666,9647.38888888889
93.33333333333334,-66.66666666666666,10505.166666666666
100.0,-66.66666666666666,11442.944444444445
-100.0,-60.0,16678.5
-93.33333333333333,-60.0,15318.5
-86.66666666666667,-60.0,14038.5
-80.0,-60.0,12838.5
-73.33333333333333,-60.0,11718.5
-66.66666666666666,-60.0,10678.5
-60.0,-60.0,9718.5
-53.33333333333333,-60.0,8838.5
-46.666666666666664,-60.0,8038.5
-40.0,-60.0,7318.5
-33.33333333333333,-60.0,6678.5
-26.666666666666657,-60.0,6118.5
-20.0,-60.0,5638.5
-13.333333333333329,-60.0,5238.5
-6.666666666666657,-60.0,4918.5
0.0,-60.0,4678.5
6.666666666666671,-60.0,4518.5
13.333333333333343,-60.0,4438.5
20.0,-60.0,4438.5
26.66666666666667,-60.0,4518.5
33.33333333333334,-60.0,4678.500000000001
40.0,-60.0,4918.5
46.666666666666686,-60.0,5238.500000000002
53.33333333333334,-60.0,5638.500000000001
60.0,-60.0,6118.5
66.66666666666669,-60.0,6678.500000000002
73.33333333333334,-60.0,7318.500000000002
80.0,-60.0,8038.5
86.66666666666669,-60.0,8838.500000000004
93.33333333333334,-60.0,9718.500000000002
100.0,-60.0,10678.5
-100.0,-53.33333333333333,15362.944444444443
-93.33333333333333,-53.33333333333333,14025.166666666666
-86.66666666666667,-53.33333333333333,12767.388888888889
-80.0,-53.33333333333333,11589.61111111111
-73.33333333333333,-53.33333333333333,10491.833333333332
-66.66666666666666,-53.33333333333333,9474.055555555555
-60.0,-53.33333333333333,8536.277777777777
-53.33333333333333,-53.33333333333333,7678.499999999999
-46.666666666666664,-53.33333333333333,6900.722222222222
-40.0,-53.33333333333333,6202.944444444443
-33.33333333333333,-53.33333333333333,5585.166666666666
-26.666666666666657,-53.33333333333333,5047.388888888888
-20.0,-53.33333333333333,4589.61111111111
-13.333333333333329,-53.33333333333333,4211.833333333333
-6.666666666666657,-53.33333333333333,3914.0555555555547
0.0,-53.33333333333333,3696.2777777777774
6.666666666666671,-53.33333333333333,3558.4999999999995
13.333333333333343,-53.33333333333333,3500.7222222222217
20.0,-53.33333333333333,3522.9444444444443
26.66666666666667,-53.33333333333333,3625.166666666666
33.33333333333334,-53.33333333333333,3807.388888888889
40.0,-53.33333333333333,4069.611111111111
46.666666666666686,-53.33333333333333,4411.833333333334
53.33333333333334,-53.33333333333333,4834.055555555556
60.0,-53.33333333333333,5336.277777777777
66.66666666666669,-53.33333333333333,5918.500000000001
73.33333333333334,-53.33333333333333,6580.7222222222235
80.0,-53.33333333333333,7322.944444444444
86.66666666666669,-53.33333333333333,8145.16666666667
93.33333333333334,-53.33333333333333,9047.38888888889
100.0,-53.33333333333333,10029.611111111111
-100.0,-46.666666666666664,14162.944444444445
-93.33333333333333,-46.666666666666664,12847.388888888887
-86.66666666666667,-46.666666666666664,11611.833333333334
-80.0,-46.666666666666664,10456.277777777777
-73.33333333333333,-46.666666666666664,9380.722222222223
-66.66666666666666,-46.666666666666664,8385.166666666664
-60.0,-46.666666666666664,7469.611111111111
-53.33333333333333,-46.666666666666664,6634.055555555555
-46.666666666666664,-46.666666666666664,5878.499999999999
-40.0,-46.666666666666664,5202.944444444444
-33.33333333333333,-46.666666666666664,4607.388888888888
-26.666666666666657,-46.666666666666664,4091.833333333332
-20.0,-46.666666666666664,3656.2777777777774
-13.333333333333329,-46.666666666666664,3300.7222222222217
-6.666666666666657,-46.666666666666664,3025.166666666666
0.0,-46.666666666666664,2829.611111111111
6.666666666666671,-46.666666666666664,2714.055555555555
13.333333333333343,-46.666666666666664,2678.5
20.0,-46.666666666666664,2722.9444444444443
26.66666666666667,-46.666666666666664,2847.388888888889
33.33333333333334,-46.666666666666664,3051.8333333333335
40.0,-46.666666666666664,3336.2777777777783
46.666666666666686,-46.666666666666664,3700.7222222222235
53.33333333333334,-46.666666666666664,4145.166666666667
60.0,-46.666666666666664,4669.611111111111
66.66666666666669,-46.666666666666664,5274.0555555555575
73.33333333333334,-46.666666666666664,5958.500000000002
80.0,-46.666666666666664,6722.944444444445
86.66666666666669,-46.666666666666664,7567.3888888888905
93.33333333333334,-46.666666666666664,8491.833333333336
100.0,-46.666666666666664,9496.277777777777
-100.0,-40.0,13078.5
-93.33333333333333,-40.0,11785.166666666666
-86.66666666666667,-40.0,10571.833333333334
-80.0,-40.0,9438.5
-73.33333333333333,-40.0,8385.166666666666
-66.66666666666666,-40.0,7411.833333333332
-60.0,-40.0,6518.5
-53.33333333333333,-40.0,5705.166666666666
-46.666666666666664,-40.0,4971.833333333333
-40.0,-40.0,4318.5
-33.33333333333333,-40.0,3745.1666666666665
-26.666666666666657,-40.0,3251.8333333333326
-20.0,-40.0,2838.5
-13.333333333333329,-40.0,2505.1666666666665
-6.666666666666657,-40.0,2251.833333333333
0.0,-40.0,2078.5
6.666666666666671,-40.0,1985.1666666666665
13.333333333333343,-40.0,1971.833333333333
20.0,-40.0,2038.5
26.66666666666667,-40.0,2185.1666666666665
33.33333333333334,-40.0,2411.8333333333335
40.0,-40.0,2718.5
46.666666666666686,-40.0,3105.166666666668
53.33333333333334,-40.0,3571.833333333334
60.0,-40.0,4118.5
66.66666666666669,-40.0,4745.166666666668
73.33333333333334,-40.0,5451.833333333335
80.0,-40.0,6238.5
86.66666666666669,-40.0,7105.16666666667
93.33333333333334,-40.0,8051.833333333335
100.0,-40.0,9078.5
-100.0,-33.33333333333333,12109.61111111111
-93.33333333333333,-33.33333333333333,10838.499999999998
-86.66666666666667,-33.33333333333333,9647.38888888889
-80.0,-33.33333333333333,8536.277777777777
-73.33333333333333,-33.33333333333333,7505.166666666666
-66.66666666666666,-33.33333333333333,6554.055555555555
-60.0,-33.33333333333333,5682.944444444444
-53.33333333333333,-33.33333333333333,4891.833333333332
-46.666666666666664,-33.33333333333333,4180.722222222222
-40.0,-33.33333333333333,3549.611111111111
-33.33333333333333,-33.33333333333333,2998.499999999999
-26.666666666666657,-33.33333333333333,2527.388888888888
-20.0,-33.33333333333333,2136.2777777777774
-13.333333333333329,-33.33333333333333,1825.166666666666
-6.666666666666657,-33.33333333333333,1594.0555555555547
0.0,-33.33333333333333,1442.9444444444441
6.666666666666671,-33.33333333333333,1371.833333333333
13.333333333333343,-33.33333333333333,1380.722222222222
20.0,-33.33333333333333,1469.6111111111109
26.66666666666667,-33.33333333333333,1638.5
33.33333333333334,-33.33333333333333,1887.3888888888891
40.0,-33.33333333333333,2216.277777777778
46.666666666666686,-33.33333333333333,2625.1666666666683
53.33333333333334,-33.33333333333333,3114.0555555555566
60.0,-33.33333333333333,3682.9444444444443
66.66666666666669,-33.33333333333333,4331.833333333335
73.33333333333334,-33.33333333333333,5060.722222222224
80.0,-33.33333333333333,5869.611111111111
86.66666666666669,-33.33333333333333,6758.500000000003
93.33333333333334,-33.33333333333333,7727.38888888889
100.0,-33.33333333333333,8776.277777777777
-100.0,-26.666666666666657,11256.277777777776
-93.33333333333333,-26.666666666666657,10007.388888888887
-86.66666666666667,-26.666666666666657,8838.5
-80.0,-26.666666666666657,7749.6111111111095
-73.33333333333333,-26.666666666666657,6740.722222222221
-66.66666666666666,-26.666666666666657,5811.833333333332
-60.0,-26.666666666666657,4962.944444444443
-53.33333333333333,-26.666666666666657,4194.055555555554
-46.666666666666664,-26.666666666666657,3505.166666666665
-40.0,-26.666666666666657,2896.277777777777
-33.33333333333333,-26.666666666666657,2367.388888888888
-26.666666666666657,-26.666666666666657,1918.4999999999986
