x,y,output
-5.0,-5.0,142.31698094290323
-4.666666666666667,-5.0,148.25805504755604
-4.333333333333333,-5.0,137.87797698569844
-4.0,-5.0,112.31944914536253
-3.666666666666667,-5.0,74.39611036661208
-3.3333333333333335,-5.0,28.282793394093325
-3.0,-5.0,-20.944066208745966
-2.666666666666667,-5.0,-67.86527509015382
-2.3333333333333335,-5.0,-107.31546001125685
-2.0,-5.0,-134.9517036790434
-1.666666666666667,-5.0,-147.73163960578353
-1.3333333333333335,-5.0,-144.24837439285776
-1.0,-5.0,-124.88536714849616
-0.666666666666667,-5.0,-91.77421596721787
-0.3333333333333339,-5.0,-48.559998593126735
0.0,-5.0,0.0
0.33333333333333304,-5.0,48.559998593126615
0.6666666666666661,-5.0,91.77421596721777
1.0,-5.0,124.88536714849616
1.333333333333333,-5.0,144.24837439285773
1.666666666666666,-5.0,147.73163960578356
2.0,-5.0,134.9517036790434
2.333333333333333,-5.0,107.31546001125689
2.666666666666666,-5.0,67.86527509015393
3.0,-5.0,20.944066208745966
3.333333333333332,-5.0,-28.28279339409313
3.666666666666666,-5.0,-74.39611036661196
4.0,-5.0,-112.31944914536253
4.333333333333332,-5.0,-137.87797698569838
4.666666666666666,-5.0,-148.25805504755604
5.0,-5.0,-142.31698094290323
-5.0,-4.666666666666667,101.97457287192347
-4.666666666666667,-4.666666666666667,106.23153848634635
-4.333333333333333,-4.666666666666667,98.79388754882528
-4.0,-4.666666666666667,80.48040209905271
-3.666666666666667,-4.666666666666667,53.307142462580835
-3.3333333333333335,-4.666666666666667,20.265507017357404
-3.0,-4.666666666666667,-15.007079209296963
-2.666666666666667,-4.666666666666667,-48.62759450279866
-2.3333333333333335,-4.666666666666667,-76.89488720669496
-2.0,-4.666666666666667,-96.69712110131066
-1.666666666666667,-4.666666666666667,-105.85434533994682
-1.3333333333333335,-4.666666666666667,-103.358476751853
-1.0,-4.666666666666667,-89.48427579440083
-0.666666666666667,-4.666666666666667,-65.75909924387261
-0.3333333333333339,-4.666666666666667,-34.794759433394475
0.0,-4.666666666666667,0.0
0.33333333333333304,-4.666666666666667,34.79475943339438
0.6666666666666661,-4.666666666666667,65.75909924387254
1.0,-4.666666666666667,89.48427579440083
1.333333333333333,-4.666666666666667,103.358476751853
1.666666666666666,-4.666666666666667,105.85434533994683
2.0,-4.666666666666667,96.69712110131066
2.333333333333333,-4.666666666666667,76.89488720669499
2.666666666666666,-4.666666666666667,48.627594502798736
3.0,-4.666666666666667,15.007079209296963
3.333333333333332,-4.666666666666667,-20.265507017357265
3.666666666666666,-4.666666666666667,-53.30714246258076
4.0,-4.666666666666667,-80.48040209905271
4.333333333333332,-4.666666666666667,-98.79388754882524
4.666666666666666,-4.666666666666667,-106.23153848634635
5.0,-4.666666666666667,-101.97457287192347
-5.0,-4.333333333333333,73.06797434512166
-4.666666666666667,-4.333333333333333,76.11822349589164
-4.333333333333333,-4.333333333333333,70.7889137220393
-4.0,-4.333333333333333,57.666727991539744
-3.666666666666667,-4.333333333333333,38.19623665165672
-3.3333333333333335,-4.333333333333333,14.520870302589415
-3.0,-4.333333333333333,-10.753042133722213
-2.666666666666667,-4.333333333333333,-34.84319401914109
-2.3333333333333335,-4.333333333333333,-55.09759430663681
-2.0,-4.333333333333333,-69.2865149114345
-1.666666666666667,-4.333333333333333,-75.84795279636253
-1.3333333333333335,-4.333333333333333,-74.05958480591572
-1.0,-4.333333333333333,-64.1182854107084
-0.666666666666667,-4.333333333333333,-47.11845356336389
-0.3333333333333339,-4.333333333333333,-24.931534577909844
0.0,-4.333333333333333,0.0
0.33333333333333304,-4.333333333333333,24.93153457790978
0.6666666666666661,-4.333333333333333,47.118453563363836
1.0,-4.333333333333333,64.1182854107084
1.333333333333333,-4.333333333333333,74.05958480591572
1.666666666666666,-4.333333333333333,75.84795279636253
2.0,-4.333333333333333,69.2865149114345
2.333333333333333,-4.333333333333333,55.09759430663683
2.666666666666666,-4.333333333333333,34.84319401914115
3.0,-4.333333333333333,10.753042133722213
3.333333333333332,-4.333333333333333,-14.520870302589316
3.666666666666666,-4.333333333333333,-38.196236651656655
4.0,-4.333333333333333,-57.666727991539744
4.333333333333332,-4.333333333333333,-70.78891372203927
4.666666666666666,-4.333333333333333,-76.11822349589164
5.0,-4.333333333333333,-73.06797434512166
-5.0,-4.0,52.355491418482046
-4.666666666666667,-4.0,54.54109044005985
-4.333333333333333,-4.0,50.722473123347726
-4.0,-4.0,41.3200161842802
-3.666666666666667,-4.0,27.368799506998197
-3.3333333333333335,-4.0,10.404658228586412
-3.0,-4.0,-7.704891372731154
-2.666666666666667,-4.0,-24.966239475111987
-2.3333333333333335,-4.0,-39.47915145799743
-2.0,-4.0,-49.645957334580565
-1.666666666666667,-4.0,-54.34743302151656
-1.3333333333333335,-4.0,-53.0660113615335
-1.0,-4.0,-45.94275907707917
-0.666666666666667,-4.0,-33.76184728396737
-0.3333333333333339,-4.0,-17.864225145725488
0.0,-4.0,0.0
